ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y
386,2,1,0,2,30,16,1,18,10,10,1,1,2,1,1,1,1
387,2,1,0,2,40,11,1,13,10,10,2,1,2,1,1,0,5
388,2,1,0,2,32,16,1,17,10,10,1,2,1,1,1,1,1
389,2,1,0,2,32,16,1,17,10,10,1,1,2,1,1,1,2
390,1,1,0,2,34,26,1,27,0,0,1,1,1,1,1,2,0
391,1,1,0,2,34,26,1,27,0,0,1,1,1,1,1,2,3
392,1,1,0,2,40,17,2,18,10,22,1,1,1,1,1,1,3
393,1,1,0,2,37,24,1,25,10,22,2,1,1,1,1,2,1
394,1,1,0,2,37,24,1,25,10,22,2,1,2,1,1,2,2
395,1,1,0,2,52,16,1,19,10,10,2,1,1,1,1,1,5
396,1,1,0,2,52,24,2,27,10,22,1,2,2,1,1,0,3
397,1,1,0,2,52,24,2,27,10,22,1,1,2,1,1,0,3
398,1,1,0,2,34,21,1,22,0,0,1,1,1,1,1,2,0
399,1,1,0,2,32,25,1,27,10,22,1,1,1,1,1,2,1
400,1,1,0,2,58,25,1,26,0,0,1,1,1,1,1,2,2
401,1,1,0,2,35,20,1,21,10,22,1,2,1,1,1,2,5
402,1,1,0,2,27,20,1,22,10,10,1,1,2,1,1,2,2
403,1,1,0,2,29,20,1,21,10,10,1,1,2,1,1,2,2
404,1,1,0,2,31,25,1,26,0,0,1,2,1,1,1,2,0
405,2,1,0,2,28,12,1,20,10,10,1,1,1,1,1,2,1
406,2,1,0,2,40,16,1,17,10,10,2,1,2,1,1,0,4
407,2,1,0,2,40,16,1,17,10,10,2,1,2,1,1,0,5
408,2,1,0,2,35,17,1,18,10,10,1,2,1,1,1,1,2
409,2,1,1,2,49,18,1,19,10,10,1,1,2,1,1,1,2
410,2,1,0,2,65,17,1,18,10,10,2,1,2,1,1,0,5
411,2,1,0,2,50,14,1,15,10,10,2,2,2,1,1,0,4
412,2,1,0,2,50,14,1,15,10,10,2,1,1,1,2,0,2
413,2,1,0,2,50,14,1,15,10,10,2,1,1,1,2,0,4
414,2,1,0,2,33,16,1,17,10,10,1,1,1,0,1,1,0
415,2,1,0,2,33,16,1,17,10,10,1,1,1,1,1,1,2
416,2,1,0,2,45,18,1,21,10,10,2,2,1,1,1,0,4
417,2,1,0,2,45,12,1,15,10,10,2,1,1,1,1,1,2
418,2,1,1,2,42,15,1,16,10,10,2,1,2,1,1,1,3
419,2,1,0,1,35,22,1,24,10,10,1,1,2,1,1,1,0
420,2,1,0,1,35,22,1,24,10,10,1,1,1,1,1,1,0
421,2,1,0,2,48,14,1,16,10,10,1,1,2,1,1,1,3
422,2,1,0,1,29,21,1,24,10,10,1,1,1,1,1,0,0
423,2,1,0,1,29,21,1,24,10,10,1,1,2,1,1,0,3
424,2,1,0,2,40,19,1,21,10,10,2,1,1,1,1,1,2
425,2,1,0,2,40,19,1,21,10,10,2,1,1,1,1,1,5
426,2,1,0,2,65,17,1,16,10,22,2,2,1,1,1,2,2
427,2,1,0,2,65,17,1,16,10,22,2,1,2,1,1,2,3
428,2,1,0,2,35,25,1,18,10,10,1,2,1,1,1,2,1
429,2,1,0,2,35,25,1,18,10,10,1,1,1,1,1,2,3
430,2,1,0,2,40,19,1,19,10,10,1,1,1,1,1,1,2
431,2,1,0,2,40,19,1,19,10,10,1,1,2,1,1,1,0
432,2,1,0,2,56,12,1,13,10,22,1,1,2,1,1,1,6
433,2,1,0,2,45,21,1,22,10,10,2,2,1,1,1,1,4
434,2,1,0,2,45,21,1,22,10,10,2,1,1,1,1,1,3
435,2,1,0,2,45,21,1,22,10,10,2,1,2,1,1,1,2
436,2,1,0,2,65,15,1,15,10,10,1,1,1,1,1,1,6
437,2,1,1,2,22,18,1,19,10,10,1,1,2,1,1,2,2
438,2,1,1,2,22,18,1,19,10,10,1,1,2,1,1,2,2
439,2,1,0,2,35,16,2,19,10,22,1,2,2,0,1,2,1
440,1,1,0,2,44,18,1,19,10,22,1,2,1,1,1,2,1
441,1,1,0,2,25,18,1,19,10,22,1,1,1,1,1,1,3
442,1,1,0,2,25,18,1,19,10,22,1,1,2,0,1,1,1
443,1,1,0,2,28,21,1,22,10,22,1,1,1,1,1,2,2
444,1,1,0,2,45,20,1,21,10,10,1,2,1,1,1,2,4
445,1,1,0,2,43,21,1,22,10,22,1,1,1,1,1,2,2
446,1,1,0,2,43,21,1,22,10,22,1,1,2,1,1,2,2
447,1,1,0,2,34,22,1,24,10,22,1,1,1,1,1,2,3
448,1,1,0,2,34,22,1,24,10,22,1,1,2,1,1,2,1
449,1,1,0,2,48,19,1,20,10,22,2,1,1,1,1,2,4
450,1,1,0,2,54,14,1,16,10,22,2,2,1,1,1,1,5
451,1,1,0,2,54,14,1,16,10,22,2,2,1,1,1,1,0
452,1,1,0,2,30,19,1,20,10,10,2,1,2,1,1,1,2
453,1,1,0,2,30,19,1,20,10,10,2,1,2,1,1,1,1
454,1,1,0,2,40,17,2,18,10,22,2,1,1,1,1,2,1
455,1,1,0,2,40,17,2,18,10,22,2,2,2,1,1,2,3
456,1,1,0,2,40,12,1,14,0,0,2,1,1,1,1,2,2
457,1,1,0,2,56,16,2,17,10,10,2,1,2,1,1,2,3
458,1,1,1,2,29,19,1,21,10,10,1,1,1,1,1,2,1
459,1,1,1,2,29,19,1,21,10,10,1,2,1,0,1,2,2
460,1,1,1,2,29,19,1,21,10,10,1,1,2,1,1,2,2
461,1,1,0,2,35,14,1,15,10,22,2,1,1,1,1,2,3
462,1,1,0,2,35,14,1,15,10,22,2,1,1,1,1,2,1
463,1,1,0,2,40,20,2,20,0,0,1,1,2,0,1,2,3
464,1,1,0,2,40,18,1,20,0,0,1,1,1,1,1,2,0
465,2,1,0,2,31,0,2,19,10,10,1,2,2,1,1,1,1
466,2,1,0,2,31,0,2,19,10,10,1,2,2,1,1,1,1
467,2,1,0,2,53,15,1,18,10,10,2,2,2,1,1,1,4
468,2,1,0,2,53,15,1,18,10,10,2,1,1,1,1,1,2
469,2,1,0,2,48,15,1,18,10,10,2,2,1,1,1,1,7
470,2,1,0,2,48,15,1,18,10,10,2,2,2,1,1,1,2
471,2,1,0,2,48,18,1,19,10,10,1,1,2,1,1,2,2
472,2,1,0,2,28,16,1,17,10,22,2,1,1,1,1,2,2
473,2,1,0,2,28,16,1,17,10,22,2,1,1,1,1,2,1
474,2,1,1,2,39,22,1,23,10,10,2,1,1,1,1,1,3
475,2,1,0,2,30,16,1,18,10,10,1,1,2,1,1,1,3
476,2,1,0,2,30,16,1,18,10,10,1,1,1,1,1,1,2
477,2,1,0,2,63,17,2,18,10,22,1,2,1,1,1,2,1
478,2,1,0,2,63,17,2,18,10,22,1,2,1,1,1,2,1
479,2,1,0,2,30,21,1,23,10,10,1,1,1,1,1,2,4
480,2,1,0,2,30,21,1,23,10,10,1,1,1,1,1,2,2
481,2,1,1,2,35,13,1,15,10,10,1,1,2,1,1,2,2
482,2,1,1,2,48,19,1,20,10,10,2,1,1,1,1,2,9
483,2,1,0,2,34,18,2,19,10,10,2,2,2,1,1,1,2
484,2,1,0,2,40,23,1,19,10,22,1,1,2,1,1,2,2
485,2,1,0,2,22,0,1,18,10,10,2,2,2,1,1,2,1
486,2,1,0,2,45,20,1,22,10,10,1,1,1,1,1,2,0
487,2,1,0,2,45,20,1,22,10,10,1,1,2,1,1,2,1
488,2,1,0,2,42,14,2,14,10,22,2,1,2,1,1,2,5
489,2,1,0,1,32,15,1,16,10,10,2,1,1,1,1,1,4
490,2,1,0,1,32,15,1,16,10,10,2,1,1,1,1,1,2
491,2,1,0,2,57,18,1,22,10,10,2,2,1,1,1,2,1
492,2,1,0,2,43,18,1,22,10,22,1,1,1,1,1,2,2
493,2,1,0,2,43,18,1,22,10,22,1,1,1,1,1,2,0
494,2,1,0,2,85,0,1,22,10,10,1,2,1,1,1,0,1
495,2,1,0,2,85,0,1,22,10,10,1,2,2,1,1,0,3
496,2,1,0,2,85,0,1,21,10,10,2,1,2,1,1,0,2
497,2,1,0,2,41,23,1,25,10,10,1,1,1,1,1,2,2
498,2,1,0,2,31,26,1,19,10,22,1,2,1,1,1,2,2
499,2,1,0,2,52,0,1,21,10,10,1,2,2,1,1,2,0
500,2,1,0,2,59,19,1,20,10,10,2,2,2,1,2,2,3
501,2,1,0,2,59,19,1,20,10,10,2,2,2,1,2,2,2
502,2,1,0,2,60,21,1,22,10,22,2,1,1,1,1,2,2
503,2,1,1,2,36,14,1,14,10,10,1,1,2,1,1,0,1
504,2,1,0,2,70,26,1,27,10,22,2,1,2,1,1,0,10
505,2,1,0,2,70,26,1,27,10,22,2,1,2,1,1,0,4
506,2,1,0,2,70,16,2,18,10,10,1,1,1,1,1,2,1
507,2,1,0,2,40,21,1,21,10,10,2,2,1,1,1,1,6
508,2,1,0,2,32,13,1,15,10,10,1,2,1,1,1,2,0
509,2,1,0,2,32,13,1,15,10,10,1,1,2,0,1,2,3
510,2,1,0,2,52,23,1,24,10,10,1,1,2,1,1,1,3
511,2,1,0,2,52,20,1,22,10,10,1,1,2,1,1,2,0
512,2,1,0,2,40,17,1,19,10,22,1,2,1,1,1,2,1
513,2,1,0,2,50,18,1,18,10,10,2,2,1,1,1,1,2
514,2,1,0,2,50,18,1,18,10,10,2,2,1,1,1,1,3
515,2,1,0,2,55,13,1,15,10,22,1,1,1,1,1,1,3
516,2,1,0,2,55,13,1,15,10,22,1,2,2,1,1,1,2
517,2,1,0,2,50,17,1,18,10,10,1,1,2,1,2,1,8
518,2,1,0,2,50,17,1,18,10,10,1,1,2,1,2,1,2
519,2,1,0,2,50,17,1,18,10,10,1,1,2,0,2,1,2
520,2,1,0,2,50,17,1,18,10,10,1,1,2,0,2,1,4
521,2,1,0,2,50,17,1,18,10,10,1,1,1,1,1,1,2
522,2,1,0,2,50,17,1,18,10,10,1,1,1,0,1,1,3
523,2,1,1,2,67,20,1,20,10,10,1,2,2,1,1,0,2
524,2,1,0,2,45,18,1,19,10,10,2,2,1,1,1,0,1
525,2,1,1,2,21,10,1,13,10,10,1,1,1,1,1,1,3
526,2,1,1,2,21,10,1,13,10,10,1,1,2,1,1,1,1
527,2,1,0,2,25,12,1,14,10,10,1,1,2,1,1,2,0
528,2,1,0,2,32,14,1,15,10,10,1,1,2,1,1,2,0
529,2,1,0,2,32,14,1,15,10,10,1,1,1,1,1,2,0
530,2,1,0,2,65,0,1,19,10,22,1,2,1,1,1,2,1
531,2,1,0,2,50,27,1,27,10,10,1,1,1,1,1,1,0
532,1,1,0,2,55,0,1,19,10,10,1,2,1,1,1,2,0
533,1,1,0,2,40,21,1,23,0,0,1,1,2,1,1,2,1
534,1,1,0,2,45,22,2,22,10,10,1,1,1,1,1,2,1
535,1,1,0,2,65,0,1,21,10,10,1,1,1,1,1,2,2
536,1,1,0,2,56,14,1,16,10,22,2,1,2,1,1,2,1
537,1,1,0,2,37,21,1,20,10,22,2,1,2,1,1,2,4
538,1,1,0,2,37,21,1,20,10,22,2,1,1,1,1,2,4
539,1,1,0,1,29,15,1,16,10,10,2,1,2,1,1,2,1
540,1,1,0,1,29,15,1,16,10,10,2,1,2,1,1,2,4
541,1,1,1,2,60,17,1,17,10,22,2,1,1,1,1,2,1
542,1,1,1,2,60,17,1,17,10,22,2,1,2,1,1,2,5
543,1,1,0,2,32,21,1,23,10,22,1,1,1,1,1,2,3
544,1,1,0,2,32,21,1,23,10,22,1,1,2,1,1,2,1
545,2,1,0,2,72,15,2,15,10,22,2,1,2,1,1,0,4
546,2,1,0,2,72,15,2,15,10,22,2,1,1,1,1,0,7
547,2,1,0,2,72,17,1,18,10,22,1,2,1,1,1,2,1
548,2,1,0,2,72,17,1,18,10,22,1,1,1,1,1,2,3
549,2,1,0,2,25,16,2,17,10,22,2,1,1,1,1,0,2
550,2,1,0,2,30,15,1,17,10,22,1,1,1,1,1,1,5
551,2,1,0,2,30,15,1,17,10,22,1,1,2,0,1,1,0
552,2,1,1,2,28,21,1,22,10,10,1,1,2,0,1,2,1
553,2,1,0,2,29,21,1,22,10,10,2,2,1,1,1,0,4
554,2,1,0,2,29,21,1,22,10,10,2,2,1,1,1,0,2
555,2,1,0,2,29,21,1,22,10,10,2,1,2,1,1,0,5
556,2,1,0,1,30,18,1,19,10,10,1,2,2,1,1,2,5
557,2,1,0,1,30,18,1,19,10,10,1,1,2,1,1,2,2
558,2,1,0,2,31,18,1,20,10,10,1,1,2,1,1,2,1
559,2,1,0,2,29,23,1,23,10,10,1,1,2,1,1,2,2
560,2,1,0,2,29,23,1,23,10,10,1,1,2,1,1,2,0
561,2,1,0,2,29,19,1,20,10,10,1,2,2,1,1,2,2
562,2,1,0,2,57,19,1,20,10,10,2,1,2,1,1,0,4
563,2,1,0,2,35,18,1,19,10,10,1,1,2,0,1,2,4
564,2,1,0,2,35,18,1,19,10,10,1,1,2,1,1,2,2
565,2,1,0,2,35,22,1,23,10,10,1,2,2,1,1,2,3
566,2,1,0,2,35,22,1,23,10,10,1,1,1,1,1,2,1
567,2,1,0,2,31,18,1,19,0,0,1,1,2,1,1,1,1
568,2,1,0,2,31,18,1,19,0,0,1,1,2,1,1,1,1
569,2,1,0,2,22,17,1,19,10,22,1,1,2,1,1,2,0
570,2,1,0,2,48,26,1,29,0,0,2,1,2,1,1,0,3
571,2,1,0,2,48,26,1,29,0,0,2,1,1,1,1,0,2
572,2,1,1,2,80,23,1,24,10,10,2,1,2,1,1,2,2
573,2,1,0,2,65,16,1,15,10,10,1,1,1,1,1,1,4
574,2,1,1,2,53,10,1,13,10,10,2,2,1,1,1,1,1
575,2,1,0,2,53,15,1,21,10,10,1,1,2,1,1,1,2
576,2,1,0,2,27,16,1,18,10,10,1,1,1,1,1,2,2
577,2,1,0,2,27,16,1,18,10,10,1,1,1,1,1,2,0
578,2,1,0,2,39,26,1,32,0,0,1,1,2,1,1,2,1
579,2,1,0,2,39,13,2,21,0,0,2,1,1,1,1,1,2
580,2,1,0,2,40,20,1,24,0,0,1,1,2,1,1,1,4
581,2,1,0,2,40,20,1,24,0,0,1,1,2,1,1,1,1
582,2,1,0,2,50,20,1,26,0,0,1,1,1,0,1,0,1
583,2,1,0,2,95,17,2,19,10,10,1,1,1,0,1,1,3
584,2,1,1,2,40,16,1,17,10,10,2,1,2,1,1,2,4
585,2,1,1,2,26,16,1,24,10,10,1,1,2,1,1,0,1
586,2,1,1,2,26,16,1,24,10,10,1,1,2,1,1,0,0
587,2,1,0,2,33,21,2,22,10,10,1,1,2,1,1,2,0
588,2,1,0,2,33,21,2,22,10,10,1,1,1,1,1,2,5
589,2,1,0,2,29,16,1,17,10,10,1,1,2,1,1,1,5
590,2,1,0,2,29,16,1,17,10,10,1,2,2,0,1,1,1
591,2,1,0,2,28,21,2,23,0,10,1,2,2,1,1,2,1
592,2,1,0,2,67,16,2,18,10,0,2,1,2,1,1,0,1
593,2,1,0,2,67,16,2,18,10,0,2,1,2,1,1,0,4
594,2,1,0,2,26,17,1,19,10,10,1,1,2,1,1,1,1
595,2,1,0,2,50,16,2,18,10,10,2,2,2,1,1,2,5
596,2,1,0,2,30,18,1,19,0,0,2,1,2,1,1,1,5
597,2,1,0,2,30,18,1,19,0,0,2,1,1,1,1,1,3
598,2,1,0,2,31,13,2,15,0,0,2,1,2,1,1,0,1
599,2,1,0,2,55,21,1,22,0,0,1,1,1,1,1,1,1
600,2,1,0,2,55,21,1,22,0,0,1,1,2,0,2,1,3
601,2,1,0,2,55,21,1,22,0,0,1,1,2,1,2,1,1
602,2,1,0,2,43,18,2,19,10,22,2,1,2,1,1,2,1
603,2,1,0,2,39,14,2,16,10,10,2,1,1,1,1,1,5
604,2,1,1,2,20,14,1,16,10,10,1,1,1,1,1,1,1
605,2,1,1,2,20,18,2,20,10,10,1,1,2,1,1,2,0
606,2,1,1,2,22,17,1,18,10,10,1,1,1,0,1,1,5
607,2,1,0,2,25,14,1,15,10,10,1,2,2,1,1,2,0
608,2,1,0,2,25,14,1,15,10,10,1,2,1,1,1,2,1
609,2,1,0,2,49,16,1,17,10,10,2,1,2,1,1,1,2
610,2,1,0,2,49,16,1,17,10,10,2,1,1,1,1,1,6
611,2,1,0,2,52,16,1,17,10,10,1,1,2,0,2,1,3
612,2,1,0,2,52,16,1,17,10,10,1,1,1,1,2,1,5
613,2,1,0,2,52,16,1,17,10,10,1,1,2,1,1,1,3
614,2,1,0,2,34,19,1,20,0,0,2,2,2,1,1,0,3
615,2,1,0,2,34,19,1,20,0,0,2,1,1,1,1,0,5
616,2,1,0,2,45,20,1,20,10,10,2,1,2,1,1,0,2
617,2,1,0,2,45,20,1,20,10,10,2,1,2,1,1,0,2
618,2,1,1,2,34,21,2,23,10,10,1,1,1,1,1,2,0
619,2,1,1,2,34,21,2,23,10,10,1,1,2,1,1,2,1
620,2,1,0,2,28,17,2,18,10,10,2,2,2,1,1,1,3
621,2,1,0,2,28,17,2,18,10,10,2,1,2,1,1,1,3
622,2,1,0,2,70,18,1,21,0,0,1,1,1,1,1,2,1
623,2,1,0,2,70,18,1,21,0,0,1,1,2,1,1,2,1
624,2,1,1,2,70,20,1,21,0,0,1,1,2,1,1,1,1
625,2,1,0,2,25,19,2,21,10,10,1,1,1,1,1,2,3
626,2,1,0,2,46,11,1,12,10,10,2,1,1,1,1,2,2
627,2,1,0,2,46,11,1,12,10,10,2,1,2,1,1,2,2
628,2,1,0,2,48,21,1,22,10,10,2,1,1,1,1,2,4
629,2,1,0,2,74,13,1,16,10,10,1,1,2,1,1,2,4
630,2,1,1,2,24,16,1,17,10,10,1,1,1,1,1,1,2
631,2,1,0,2,77,17,1,17,10,10,1,1,2,1,1,1,4
632,2,1,0,2,77,17,1,17,10,10,1,1,2,0,1,1,3
633,2,1,0,2,77,17,1,17,10,10,1,1,1,1,1,1,3
634,2,1,0,2,40,17,1,18,10,10,2,2,1,1,1,0,3
635,2,1,0,2,40,17,1,18,10,10,2,1,1,0,1,0,4
636,2,1,0,2,28,15,1,17,10,10,2,1,2,1,2,2,2
637,2,1,0,2,28,15,1,17,10,10,2,1,1,1,2,2,7
638,2,1,0,2,28,15,1,17,10,10,2,1,1,1,1,2,6
639,2,1,0,2,28,15,1,17,10,10,2,1,1,1,1,2,2
640,2,1,0,2,80,15,2,17,10,10,1,2,1,1,1,1,1
641,2,1,0,2,80,15,2,17,10,10,1,1,2,1,1,1,1
642,2,1,0,2,26,16,1,18,0,0,1,1,1,1,1,1,0
643,2,1,0,2,38,27,1,28,10,10,1,1,2,1,2,2,3
644,2,1,0,2,38,27,1,28,10,10,1,1,2,1,2,2,0
645,2,1,0,2,31,18,1,18,10,10,1,1,1,1,1,2,1
646,2,1,0,2,66,17,1,16,10,22,2,2,1,1,1,0,6
647,2,1,0,2,66,19,2,20,10,10,1,1,1,1,1,0,3
648,2,1,0,2,33,25,1,31,10,10,1,1,1,1,1,1,1
649,2,1,0,2,33,25,1,31,10,10,1,1,2,1,1,1,2
650,2,1,0,2,49,18,1,23,10,22,2,2,1,1,1,2,3
651,2,1,0,2,28,15,2,16,10,10,1,1,1,1,1,1,1
652,2,1,0,2,28,15,2,16,10,10,1,1,2,1,1,1,3
653,2,1,0,2,30,16,1,16,10,22,2,1,2,1,1,0,4
654,2,1,0,2,40,19,1,20,10,10,1,1,2,1,1,2,2
655,2,1,0,2,40,19,1,20,10,10,1,1,2,0,1,2,4
656,2,1,0,2,50,20,1,22,10,10,2,1,2,1,1,0,4
657,2,1,0,2,39,12,1,19,10,10,1,1,2,1,1,1,1
658,2,1,0,2,39,12,1,19,10,10,1,1,1,1,1,1,1
659,2,1,0,2,26,17,1,19,10,10,1,1,2,1,1,1,2
660,2,1,0,2,26,17,1,19,10,10,1,1,1,1,1,1,4
661,2,1,1,2,66,23,1,20,0,0,1,1,1,1,1,2,2
662,2,1,0,2,30,22,1,24,10,10,1,1,1,1,1,2,1
663,2,1,0,2,52,14,2,16,10,22,2,1,2,1,1,1,7
664,2,1,0,2,55,17,1,20,10,22,2,2,1,1,1,1,3
665,2,1,0,2,55,20,1,23,10,22,1,1,2,1,1,0,2
666,2,1,0,2,52,20,1,23,10,22,2,2,2,1,1,1,2
667,2,1,0,2,35,18,1,19,0,0,1,1,1,1,1,2,1
668,2,1,0,2,35,18,1,19,0,0,1,1,1,0,1,2,0
669,2,1,0,2,26,18,1,19,0,0,1,1,2,1,1,2,3
670,2,1,0,2,44,15,1,17,10,22,2,1,1,1,1,1,3
671,2,1,0,2,44,0,1,20,0,0,1,1,2,1,1,2,1
672,2,1,1,1,49,15,1,16,0,0,1,1,1,0,1,0,0
673,2,1,0,1,40,14,1,15,0,0,1,1,2,1,1,0,5
674,2,1,0,1,30,15,1,16,10,10,1,1,2,1,1,1,4
675,2,1,0,2,30,20,1,22,0,0,1,1,1,1,1,2,5
676,2,1,0,2,28,17,1,17,10,22,1,1,1,1,1,1,4
677,2,1,1,1,35,16,1,18,0,0,1,1,1,1,1,1,1
678,2,1,1,1,31,10,1,19,0,0,1,1,2,1,1,0,4
679,2,1,0,1,31,19,1,20,0,0,1,1,1,1,1,0,2
680,2,1,0,1,31,19,1,20,0,0,1,1,2,1,1,0,1
681,2,1,0,2,34,21,1,21,10,10,1,1,1,1,1,2,1
682,2,1,0,2,34,21,1,21,10,10,1,1,2,1,1,2,1
683,2,1,0,1,34,21,1,24,10,10,1,1,1,1,1,2,1
684,1,1,0,1,29,21,1,23,0,0,1,1,2,1,1,2,1
685,1,1,0,1,34,24,1,25,10,10,1,1,2,1,1,2,0
686,1,1,0,2,40,29,1,30,10,10,1,1,2,1,1,2,2
687,1,1,0,1,55,13,1,16,10,22,2,1,2,1,2,2,2
688,1,1,0,1,55,13,1,16,10,22,2,1,1,1,2,2,8
689,1,1,0,1,43,21,1,22,10,10,2,1,2,1,1,2,2
690,1,1,0,1,34,22,1,23,10,10,1,1,1,1,1,2,4
691,1,1,1,1,35,23,1,24,10,10,1,1,2,1,1,2,1
692,1,1,0,1,38,27,2,32,10,22,1,1,2,1,1,2,0
693,1,1,0,1,38,27,2,32,10,22,1,2,2,1,1,2,1
694,1,1,0,2,49,32,1,32,10,10,1,1,2,0,1,2,4
695,1,1,0,1,56,15,1,17,10,10,2,1,1,1,1,2,3
696,1,1,0,2,43,23,2,24,0,0,1,1,2,1,1,2,2
697,1,1,0,2,43,23,2,24,0,0,1,1,2,1,1,2,3
698,1,1,0,1,56,17,1,18,0,0,2,1,1,1,1,0,4
699,1,1,1,1,35,20,1,22,0,0,1,1,2,1,1,2,0
700,1,1,1,1,35,20,1,22,0,0,1,1,1,1,1,2,2
701,1,1,0,1,27,18,1,15,10,10,1,1,1,1,1,1,1
702,1,1,0,2,30,21,1,18,10,10,1,1,2,1,1,2,5
703,1,1,0,2,30,21,1,18,10,10,1,1,2,1,1,2,1
704,2,1,0,2,31,18,1,20,10,10,1,1,1,1,1,2,3
705,2,1,0,2,31,18,1,20,10,10,1,1,1,1,1,2,1
706,2,1,0,1,38,11,1,12,10,10,1,1,1,1,1,1,2
707,2,1,0,1,38,11,1,12,10,10,1,1,1,1,1,1,7
708,2,1,1,2,38,25,1,26,10,10,1,1,2,1,1,2,0
709,2,1,0,2,39,25,1,26,10,10,1,1,1,1,1,2,0
710,2,1,0,2,39,25,1,26,10,10,1,1,2,1,1,2,0
711,2,1,1,2,38,27,1,28,0,0,1,1,1,1,1,2,0
712,2,1,0,2,36,0,1,34,10,10,1,2,1,1,1,2,0
713,2,1,0,1,40,15,1,16,0,0,1,1,2,1,1,0,1
714,2,1,0,1,40,15,1,16,0,0,1,1,2,1,1,0,1
715,2,1,0,2,42,22,1,23,10,10,2,1,2,1,1,1,2
716,2,1,0,2,45,24,2,18,10,22,2,1,2,1,1,2,2
717,2,1,0,2,45,19,1,21,0,0,1,1,2,1,1,2,0
718,2,1,0,2,25,21,1,21,10,10,1,2,2,1,1,2,4
719,2,1,0,2,25,21,1,21,10,10,1,1,1,1,1,2,1
720,2,1,0,1,37,16,1,18,10,22,1,1,1,1,1,2,4
721,2,1,0,1,37,16,1,18,10,22,1,1,1,1,1,2,3
722,2,1,0,1,38,25,1,17,10,22,2,2,1,1,1,1,8
723,2,1,0,1,38,25,1,17,10,22,2,2,1,1,1,1,1
724,2,1,0,1,38,25,1,17,10,22,2,1,2,1,1,1,4
725,2,1,0,1,39,18,2,19,10,10,1,1,1,1,1,1,3
726,2,1,0,1,43,23,2,26,0,22,1,1,2,1,1,2,0
727,2,1,0,1,43,23,2,26,0,22,1,1,2,1,1,2,1
728,2,1,0,2,32,12,1,17,10,10,2,1,1,1,1,2,3
729,2,1,0,2,33,25,1,26,0,0,1,2,1,1,1,1,1
730,2,1,0,2,68,24,1,24,0,0,1,1,1,1,1,2,2
731,2,1,0,2,34,22,1,23,10,10,1,1,2,1,1,1,2
732,2,1,0,1,48,27,1,28,0,0,1,1,1,1,1,1,2
733,2,1,0,2,37,20,1,22,10,22,1,1,2,1,1,2,0
734,2,1,0,2,37,20,1,22,10,22,1,1,2,1,1,2,2
735,2,1,0,2,38,28,1,29,0,0,1,1,2,1,1,1,2
736,2,1,0,2,38,28,1,29,0,0,1,1,2,1,1,1,1
737,2,1,0,2,35,24,1,18,10,10,1,2,1,0,1,2,4
738,2,1,0,2,35,24,1,18,10,10,1,1,1,1,1,2,1
739,2,1,1,2,35,12,1,13,10,22,2,2,1,1,1,1,3
740,2,1,1,2,35,12,1,13,10,22,2,1,2,1,1,1,8
741,2,1,0,1,38,13,1,14,10,10,1,1,1,1,1,2,2
742,2,1,0,1,38,13,1,14,10,10,1,2,2,1,1,2,3
743,2,1,0,2,30,25,1,26,10,10,1,1,2,1,1,2,1
744,2,1,0,2,37,23,1,24,10,22,1,1,2,1,1,2,0
745,2,1,1,1,51,18,1,18,0,0,1,1,1,1,1,0,1
746,2,1,0,1,38,17,1,18,10,22,1,1,1,1,1,2,3
747,2,1,0,1,38,17,1,18,10,22,1,1,1,0,1,2,3
748,2,1,0,2,31,25,2,23,10,10,1,2,2,1,1,2,2
749,1,1,0,1,40,13,1,14,0,0,1,2,1,1,1,2,2
750,1,1,0,1,40,13,1,14,0,0,1,1,2,1,1,2,0
751,1,1,0,1,40,13,1,14,0,0,1,1,1,1,1,2,2
752,1,1,0,2,38,31,1,31,10,22,1,1,2,1,1,2,3
753,1,1,0,1,36,12,1,14,10,22,1,1,2,1,1,1,0
754,1,1,0,1,36,12,1,14,10,22,1,1,1,1,1,1,1
755,1,1,0,2,44,24,1,25,10,22,1,1,2,1,1,1,1
756,1,1,0,2,40,27,1,29,10,10,2,1,2,1,1,2,3
757,1,1,0,2,40,27,1,29,10,10,2,1,2,1,1,2,1
758,1,1,0,1,36,16,1,19,10,10,2,1,1,1,1,2,2
759,1,1,0,2,38,23,1,27,10,10,1,1,1,1,1,2,1
760,1,1,0,1,40,16,1,18,0,0,2,1,1,1,1,2,2
761,1,1,0,1,40,16,1,18,0,0,2,1,2,1,1,2,2
762,1,1,0,2,30,22,1,21,0,0,1,1,1,1,1,2,0
763,1,1,0,2,33,25,1,25,0,0,1,1,2,1,1,2,1
764,1,1,0,2,33,25,1,25,0,0,1,1,2,1,1,2,2
765,1,1,0,2,32,26,1,27,10,10,1,1,1,1,1,2,1
766,1,1,0,2,39,20,1,19,10,22,2,1,1,1,1,2,0
767,1,1,0,2,40,31,1,36,10,10,1,1,2,1,1,2,0
768,1,1,0,2,36,28,1,29,0,0,1,1,2,1,1,2,1
769,1,1,0,1,33,18,1,18,10,22,1,1,1,1,1,2,0
770,1,1,0,1,33,18,1,18,10,22,1,1,2,1,1,2,2
771,1,1,0,2,35,30,1,32,0,0,1,1,1,1,1,2,1
772,1,1,0,2,35,30,1,32,0,0,1,1,2,1,1,2,0
